0; 0.253112
1; 0.219466
2; 0.217007
3; 0.217010
4; 0.217121
5; 0.217177
6; 0.217200
7; 0.217208
8; 0.217212
9; 0.217213
10; 0.217214
11; 0.217214
12; 0.217214
13; 0.217214
14; 0.217214
15; 0.217214
16; 0.217214
17; 0.217214
18; 0.217214
19; 0.217214
20; 0.217214
21; 0.217214
22; 0.217214
23; 0.217214
24; 0.217214
25; 0.217214
26; 0.217214
27; 0.217214
28; 0.217214
29; 0.217214
30; 0.217214
31; 0.217214
32; 0.217214
33; 0.217214
34; 0.217214
35; 0.217214
36; 0.217214
37; 0.217214
38; 0.217214
39; 0.217214
40; 0.217214
41; 0.217214
42; 0.217214
43; 0.217214
44; 0.217214
45; 0.217214
46; 0.217214
47; 0.217214
48; 0.217214
49; 0.217214
50; 0.217214
51; 0.217214
52; 0.217214
53; 0.217214
54; 0.217214
55; 0.217214
56; 0.217214
57; 0.217214
58; 0.217214
59; 0.217214
60; 0.217214
61; 0.217214
62; 0.217214
63; 0.217214
64; 0.217214
65; 0.217214
66; 0.217214
67; 0.217214
68; 0.217214
69; 0.217214
70; 0.217214
71; 0.217214
72; 0.217214
73; 0.217214
74; 0.217214
75; 0.217214
76; 0.217214
77; 0.217214
78; 0.217214
79; 0.217214
80; 0.217214
81; 0.217214
82; 0.217214
83; 0.217214
84; 0.217214
85; 0.217214
86; 0.217214
87; 0.217214
88; 0.217214
89; 0.217214
90; 0.217214
91; 0.217214
92; 0.217214
93; 0.217214
94; 0.217214
95; 0.217214
96; 0.217214
97; 0.217214
98; 0.217214
99; 0.217214
100; 0.217214
101; 0.217214
102; 0.217214
103; 0.217214
104; 0.217214
105; 0.217214
106; 0.217214
107; 0.217214
108; 0.217214
109; 0.217214
110; 0.217214
111; 0.217214
112; 0.217214
113; 0.217214
114; 0.217214
115; 0.217214
116; 0.217214
117; 0.217214
118; 0.217214
119; 0.217214
120; 0.217214
121; 0.217214
122; 0.217214
123; 0.217214
124; 0.217214
125; 0.217214
126; 0.217214
127; 0.217214
128; 0.217214
129; 0.217214
130; 0.217214
131; 0.217214
132; 0.217214
133; 0.217214
134; 0.217214
135; 0.217214
136; 0.217214
137; 0.217214
138; 0.217214
139; 0.217214
140; 0.217214
141; 0.217214
142; 0.217214
143; 0.217214
144; 0.217214
145; 0.217214
146; 0.217214
147; 0.217214
148; 0.217214
149; 0.217214
150; 0.217214
151; 0.217214
152; 0.217214
153; 0.217214
154; 0.217214
155; 0.217214
156; 0.217214
157; 0.217214
158; 0.217214
159; 0.217214
160; 0.217214
161; 0.217214
162; 0.217214
163; 0.217214
164; 0.217214
165; 0.217214
166; 0.217214
167; 0.217214
168; 0.217214
169; 0.217214
170; 0.217214
171; 0.217214
172; 0.217214
173; 0.217214
174; 0.217214
175; 0.217214
176; 0.217214
177; 0.217214
178; 0.217214
179; 0.217214
180; 0.217214
181; 0.217214
182; 0.217214
183; 0.217214
184; 0.217214
185; 0.217214
186; 0.217214
187; 0.217214
188; 0.217214
189; 0.217214
190; 0.217214
191; 0.217214
192; 0.217214
193; 0.217214
194; 0.217214
195; 0.217214
196; 0.217214
197; 0.217214
198; 0.217214
199; 0.217214
200; 0.217214
201; 0.217214
202; 0.217214
203; 0.217214
204; 0.217214
205; 0.217214
206; 0.217214
207; 0.217214
208; 0.217214
209; 0.217214
210; 0.217214
211; 0.217214
212; 0.217214
213; 0.217214
214; 0.217214
215; 0.217214
216; 0.217214
217; 0.217214
218; 0.217214
219; 0.217214
220; 0.217214
221; 0.217214
222; 0.217214
223; 0.217214
224; 0.217214
225; 0.217214
226; 0.217214
227; 0.217214
228; 0.217214
229; 0.217214
230; 0.217214
231; 0.217214
232; 0.217214
233; 0.217214
234; 0.217214
235; 0.217214
236; 0.217214
237; 0.217214
238; 0.217214
239; 0.217214
240; 0.217214
241; 0.217214
242; 0.217214
243; 0.217214
244; 0.217214
245; 0.217214
246; 0.217214
247; 0.217214
248; 0.217214
249; 0.217214
250; 0.217214
251; 0.217214
252; 0.217214
253; 0.217214
254; 0.217214
255; 0.217214
256; 0.217214
257; 0.217214
258; 0.217214
259; 0.217214
260; 0.217214
261; 0.217214
262; 0.217214
263; 0.217214
264; 0.217214
265; 0.217214
266; 0.217214
267; 0.217214
268; 0.217214
269; 0.217214
270; 0.217214
271; 0.217214
272; 0.217214
273; 0.217214
274; 0.217214
275; 0.217214
276; 0.217214
277; 0.217214
278; 0.217214
279; 0.217214
280; 0.217214
281; 0.217214
282; 0.217214
283; 0.217214
284; 0.217214
285; 0.217214
286; 0.217214
287; 0.217214
288; 0.217214
289; 0.217214
290; 0.217214
291; 0.217214
292; 0.217214
293; 0.217214
294; 0.217214
295; 0.217214
296; 0.217214
297; 0.217214
298; 0.217214
299; 0.217214
300; 0.217214
301; 0.217214
302; 0.217214
303; 0.217214
304; 0.217214
305; 0.217214
306; 0.217214
307; 0.217214
308; 0.217214
309; 0.217214
310; 0.217214
311; 0.217214
312; 0.217214
313; 0.217214
314; 0.217214
315; 0.217214
316; 0.217214
317; 0.217214
318; 0.217214
319; 0.217214
320; 0.217214
321; 0.217214
322; 0.217214
323; 0.217214
324; 0.217214
325; 0.217214
326; 0.217214
327; 0.217214
328; 0.217214
329; 0.217214
330; 0.217214
331; 0.217214
332; 0.217214
333; 0.217214
334; 0.217214
335; 0.217214
336; 0.217214
337; 0.217214
338; 0.217214
339; 0.217214
340; 0.217214
341; 0.217214
342; 0.217214
343; 0.217214
344; 0.217214
345; 0.217214
346; 0.217214
347; 0.217214
348; 0.217214
349; 0.217214
350; 0.217214
351; 0.217214
352; 0.217214
353; 0.217214
354; 0.217214
355; 0.217214
356; 0.217214
357; 0.217214
358; 0.217214
359; 0.217214
360; 0.217214
361; 0.217214
362; 0.217214
363; 0.217214
364; 0.217214
365; 0.217214
366; 0.217214
367; 0.217214
368; 0.217214
369; 0.217214
370; 0.217214
371; 0.217214
372; 0.217214
373; 0.217214
374; 0.217214
375; 0.217214
376; 0.217214
377; 0.217214
378; 0.217214
379; 0.217214
380; 0.217214
381; 0.217214
382; 0.217214
383; 0.217214
384; 0.217214
385; 0.217214
386; 0.217214
387; 0.217214
388; 0.217214
389; 0.217214
390; 0.217214
391; 0.217214
392; 0.217214
393; 0.217214
394; 0.217214
395; 0.217214
396; 0.217214
397; 0.217214
398; 0.217214
399; 0.217214
400; 0.217214
401; 0.217214
402; 0.217214
403; 0.217214
404; 0.217214
405; 0.217214
406; 0.217214
407; 0.217214
408; 0.217214
409; 0.217214
410; 0.217214
411; 0.217214
412; 0.217214
413; 0.217214
414; 0.217214
415; 0.217214
416; 0.217214
417; 0.217214
418; 0.217214
419; 0.217214
420; 0.217214
421; 0.217214
422; 0.217214
423; 0.217214
424; 0.217214
425; 0.217214
426; 0.217214
427; 0.217214
428; 0.217214
429; 0.217214
430; 0.217214
431; 0.217214
432; 0.217214
433; 0.217214
434; 0.217214
435; 0.217214
436; 0.217214
437; 0.217214
438; 0.217214
439; 0.217214
440; 0.217214
441; 0.217214
442; 0.217214
443; 0.217214
444; 0.217214
445; 0.217214
446; 0.217214
447; 0.217214
448; 0.217214
449; 0.217214
450; 0.217214
451; 0.217214
452; 0.217214
453; 0.217214
454; 0.217214
455; 0.217214
456; 0.217214
457; 0.217214
458; 0.217214
459; 0.217214
460; 0.217214
461; 0.217214
462; 0.217214
463; 0.217214
464; 0.217214
465; 0.217214
466; 0.217214
467; 0.217214
468; 0.217214
469; 0.217214
470; 0.217214
471; 0.217214
472; 0.217214
473; 0.217214
474; 0.217214
475; 0.217214
476; 0.217214
477; 0.217214
478; 0.217214
479; 0.217214
480; 0.217214
481; 0.217214
482; 0.217214
483; 0.217214
484; 0.217214
485; 0.217214
486; 0.217214
487; 0.217214
488; 0.217214
489; 0.217214
490; 0.217214
491; 0.217214
492; 0.217214
493; 0.217214
494; 0.217214
495; 0.217214
496; 0.217214
497; 0.217214
498; 0.217214
499; 0.217214
500; 0.217214
501; 0.217214
502; 0.217214
503; 0.217214
504; 0.217214
505; 0.217214
506; 0.217214
507; 0.217214
508; 0.217214
509; 0.217214
510; 0.217214
511; 0.217214
512; 0.217214
513; 0.217214
514; 0.217214
515; 0.217214
516; 0.217214
517; 0.217214
518; 0.217214
519; 0.217214
520; 0.217214
521; 0.217214
522; 0.217214
523; 0.217214
524; 0.217214
525; 0.217214
526; 0.217214
527; 0.217214
528; 0.217214
529; 0.217214
530; 0.217214
531; 0.217214
532; 0.217214
533; 0.217214
534; 0.217214
535; 0.217214
536; 0.217214
537; 0.217214
538; 0.217214
539; 0.217214
540; 0.217214
541; 0.217214
542; 0.217214
543; 0.217214
544; 0.217214
545; 0.217214
546; 0.217214
547; 0.217214
548; 0.217214
549; 0.217214
550; 0.217214
551; 0.217214
552; 0.217214
553; 0.217214
554; 0.217214
555; 0.217214
556; 0.217214
557; 0.217214
558; 0.217214
559; 0.217214
560; 0.217214
561; 0.217214
562; 0.217214
563; 0.217214
564; 0.217214
565; 0.217214
566; 0.217214
567; 0.217214
568; 0.217214
569; 0.217214
570; 0.217214
571; 0.217214
572; 0.217214
573; 0.217214
574; 0.217214
575; 0.217214
576; 0.217214
577; 0.217214
578; 0.217214
579; 0.217214
580; 0.217214
581; 0.217214
582; 0.217214
583; 0.217214
584; 0.217214
585; 0.217214
586; 0.217214
587; 0.217214
588; 0.217214
589; 0.217214
590; 0.217214
591; 0.217214
592; 0.217214
593; 0.217214
594; 0.217214
595; 0.217214
596; 0.217214
597; 0.217214
598; 0.217214
599; 0.217214
600; 0.217214
601; 0.217214
602; 0.217214
603; 0.217214
604; 0.217214
605; 0.217214
606; 0.217214
607; 0.217214
608; 0.217214
609; 0.217214
610; 0.217214
611; 0.217214
612; 0.217214
613; 0.217214
614; 0.217214
615; 0.217214
616; 0.217214
